restaurant,name,rating,time,comment,before,covid,after,period
Grazery,Jeffrey K,5.0,4 years ago,"Nice hometown atmosphere, breakfast was very good.",1,0,0,before
Grazery,Lee Dairogelnett,5.0,3 years ago,"Fast serve and good food, definitely a do again",1,0,0,before
Grazery,Denise Mishler,5.0,a year ago,The food & service were excellent!,0,0,1,post
Grazery,Kristen MacAdams,5.0,2 years ago,Excellent food and great service!,0,1,0,covid
Grazery,pauli zozos,5.0,4 years ago,"Delicious,  clean, healthy food!! Amazing presentation!!",1,0,0,before
Grazery,Carole DeWall,5.0,4 years ago,"Excellent soup and friendly, efficient service.",1,0,0,before
Grazery,Joe Kirk,2.0,6 months ago,It’s just ok,0,0,1,post
Grazery,Lindsey Bradshaw,5.0,4 years ago,"Bright, fresh, and healthy options for a light breakfast and/or lunch.",1,0,0,before
Grazery,Robert Smith,3.0,4 years ago,Nice space..... limited menu.....  good service....,1,0,0,before
Grazery,Steve Zeigler,5.0,2 years ago,Check it out. I don't believe you'll be disappointed.,0,1,0,covid
Grazery,maria erazo,5.0,2 years ago,"Great Food,cozy place loved it",0,1,0,covid
Grazery,gina lemon,5.0,4 years ago,New favorite! So fresh and tasty,1,0,0,before
Grazery,Brent D,4.0,4 years ago,"Great place, please expand the hours.",1,0,0,before
Grazery,David Royal,4.0,a year ago,Most things are very good,0,0,1,post
Grazery,michael hamilton,5.0,2 years ago,Awesome little place with great atmosphere,0,1,0,covid
Grazery,leopardwolf1,5.0,3 years ago,"Good food, friendly service",1,0,0,before
Grazery,nic wright,4.0,3 years ago,Expensive but pretty good!,1,0,0,before
Grazery,Jeanine Fisher,5.0,3 years ago,Great food and service!,1,0,0,before
Grazery,Mary Greer,5.0,4 years ago,Very good food and service,1,0,0,before
Grazery,Curt Gahring,5.0,4 years ago,What a nice place to eat!,1,0,0,before
Grazery,Anna Martin,5.0,a year ago,Great food!!,0,0,1,post
Grazery,Salim Makhlouf,5.0,2 years ago,Simply delicious!,0,1,0,covid
Grazery,Kelly Ellis,5.0,4 months ago,Dietary restrictions: Gluten free optionsFood: 5/5  |  Service: 5/5  |  Atmosphere: 5/5 …More,0,0,1,post
Grazery,A T,5.0,4 years ago,Fantastic!!,1,0,0,before
Grazery,Lee Calisti,5.0,4 days agoNew,"We came back recently and liked it even more. The food is hot and fresh and has a quirky yet interesting menu. It could be a go to when we visit Carlisle.Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5Recommended dishes
Sandwich and Soup, Undercover Chicken …More",0,0,1,post
Grazery,Munich Official,1.0,10 months ago,(Translated by Google) Waitress here is very rude. This is a very tube restaurant! They thought I was a criminal here(Original)نادلة هنا وقحة جدا. هذا هو مطعم أنبوب جدا! ظنوا أنني مجرم هنا(Translated by Google) Waitress here is very rude. This is a very tube restaurant! They thought I was a criminal here …More,0,0,1,post
Grazery,Vincent N DiPierro,5.0,3 weeks agoNew,Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5More,0,0,1,post
Grazery,Robert Duane,5.0,a month ago,Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5More,0,0,1,post
Grazery,Kara Shiffer,5.0,2 months ago,Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5More,0,0,1,post
Grazery,Michael Gardner,5.0,5 months ago,Food: 5/5  |  Service: 5/5  |  Atmosphere: 5/5More,0,0,1,post
Grazery,Javier Asenjo Ayesta,4.0,3 years ago,(Translated by Google) Simplicity and quality(Original)Sencillez y calidad,1,0,0,before
Grazery,Sandee Schroe,4.0,9 months ago,,0,0,1,post
Grazery,Tim Roberts,5.0,a year ago,"Dine in: Yes
Outdoor seating: No
Takeout: YesMore",0,0,1,post
Grazery,Boubacar Camara,5.0,a year ago,Takeout: YesMore,0,0,1,post
Grazery,Andrew Nowland,5.0,a year ago,,0,0,1,post
Grazery,Jeremiah Nace,5.0,a year ago,,0,0,1,post
Grazery,Megan Moore,5.0,a year ago,,0,0,1,post
Grazery,William DiStefano,4.0,a year ago,,0,0,1,post
Grazery,eve jones,4.0,4 years ago,,1,0,0,before
Grazery,Christina Mitchell,5.0,2 years ago,,0,1,0,covid
Grazery,Sarah Good,5.0,2 years ago,,0,1,0,covid
Grazery,Jordan Dewalt,5.0,2 years ago,,0,1,0,covid
Grazery,Madeleine Davis,4.0,4 years ago,,1,0,0,before
Grazery,jennifer wolf,5.0,3 years ago,,1,0,0,before
Grazery,Olivia Warner,5.0,4 years ago,,1,0,0,before
Grazery,Brooke Bridges,5.0,3 years ago,,1,0,0,before
Grazery,Relaxing Sounds,5.0,3 years ago,,1,0,0,before
Grazery,Dan Barney,5.0,a year ago,,0,0,1,post
Grazery,Tim Grunwald,4.0,3 years ago,,1,0,0,before
Grazery,Dakota Quigley,5.0,2 years ago,,0,1,0,covid
Grazery,Valecia Wilson,4.0,3 years ago,,1,0,0,before
Grazery,Francis Nash (Fran),5.0,4 years ago,,1,0,0,before
Grazery,Laura Powers,5.0,4 years ago,,1,0,0,before
Grazery,Justin Conner,5.0,a year ago,,0,0,1,post
Grazery,Jessica H,5.0,a year ago,,0,0,1,post
Grazery,SSS EXPRESS INC,4.0,a year ago,,0,0,1,post
Grazery,Denise Ensminger,5.0,3 years ago,,1,0,0,before
Grazery,Vlad,4.0,4 years ago,,1,0,0,before
Grazery,Kate Muir,5.0,3 years ago,,1,0,0,before
Grazery,Rachael,5.0,4 years ago,,1,0,0,before
Grazery,Suzanne Taylor,5.0,5 years ago,,1,0,0,before
Grazery,George Hechtman,4.0,3 years ago,,1,0,0,before
Grazery,corinne trively,5.0,4 years ago,,1,0,0,before
Grazery,Nathan Billings,5.0,4 years ago,,1,0,0,before
Grazery,charisse martinez,4.0,3 years ago,,1,0,0,before
Grazery,Sara Starner,5.0,a year ago,,0,0,1,post
Grazery,Lily Mott,5.0,5 years ago,,1,0,0,before
Grazery,Noah Hunt-Isaak,5.0,3 years ago,,1,0,0,before
Grazery,Katie Stryker,4.0,3 years ago,,1,0,0,before
Grazery,Sarah St. Angelo,5.0,a year ago,,0,0,1,post
Grazery,Ashir Aseesh Borah,5.0,4 years ago,,1,0,0,before
Grazery,Matthew Donnell,5.0,3 years ago,,1,0,0,before
Grazery,Angela Zook,5.0,3 years ago,,1,0,0,before
Grazery,Don Sailer,5.0,5 years ago,,1,0,0,before
Grazery,trevor ladas,5.0,5 years ago,,1,0,0,before
Grazery,Brett Carey,5.0,a year ago,,0,0,1,post
Grazery,Erin Terrizzi,5.0,4 years ago,,1,0,0,before
Grazery,Olivia Miller,5.0,3 years ago,,1,0,0,before
Grazery,Alex Lackner,5.0,3 years ago,,1,0,0,before
Grazery,Geoff Weyl,5.0,2 years ago,,0,1,0,covid
Grazery,mike moll,5.0,4 years ago,,1,0,0,before
Grazery,Kelly Browne,5.0,3 years ago,,1,0,0,before
Grazery,Ally Perry,5.0,a year ago,,0,0,1,post
Grazery,Michelle Critcher,5.0,2 years ago,,0,1,0,covid
Grazery,Melissa Drobnick,5.0,3 years ago,,1,0,0,before
Grazery,Terry Tibbs,5.0,2 years ago,,0,1,0,covid
Grazery,Terry Miles,4.0,3 years ago,,1,0,0,before
Grazery,Lucas Tamvakas,5.0,4 years ago,,1,0,0,before
Grazery,Yissel Polanco,5.0,3 years ago,,1,0,0,before
Grazery,Deb B,5.0,3 years ago,,1,0,0,before
Grazery,Charity Bixler,4.0,4 years ago,,1,0,0,before
Grazery,Mima Kantemiri,5.0,3 years ago,,1,0,0,before
Grazery,Lori Swanson,5.0,2 years ago,,0,1,0,covid
Grazery,Elisa Téllez,5.0,10 months ago,,0,0,1,post
Grazery,Abbey Palmieri,5.0,2 years ago,,0,1,0,covid
Grazery,Stefanie Bevins,5.0,4 years ago,,1,0,0,before
Grazery,Corey Kurz,5.0,a year ago,,0,0,1,post
Grazery,John Ness,5.0,2 years ago,,0,1,0,covid
Grazery,Micah Porter,5.0,4 years ago,,1,0,0,before
Grazery,Erin Terrizzi,5.0,4 years ago,,1,0,0,before
Grazery,Jody Hafner,5.0,4 years ago,,1,0,0,before
Grazery,Kayla Post,5.0,4 years ago,,1,0,0,before
Grazery,Julia Himelick,5.0,4 years ago,,1,0,0,before
Grazery,George Skerritt,5.0,10 months ago,,0,0,1,post
Grazery,Alexandra Otto,5.0,4 years ago,,1,0,0,before
MISENO'S RISTRO PUB,Melanie Morales,1.0,7 months ago,"I have order food from here a thousand times, including grilled chicken salad. It has NEVER EVER come this way. This is supposed to be a grilled chicken ceaser  salad. It has absolutely no flavor at all! Looks and taste boiled! It is disgusting!!! They should be embarrassed that they gave me this.",0,0,1,post
MISENO'S RISTRO PUB,Ken Katoski,5.0,3 months ago,We love this place!  It's convenient to town and the service is great.  The food is the star though.  They have a pizza steak sandwich that's excellent. I think their pizza is the best in town.  The food is consistently good.  I look forward to going to this place!,0,0,1,post
MISENO'S RISTRO PUB,Jaymee Gruver,5.0,4 months ago,We love coming here weekly! The food is always great and the service is wonderful as well! Great pasta dishes that we love to try with amazing portions. Support local business we need local support the most right now :),0,0,1,post
MISENO'S RISTRO PUB,Eric Berard,3.0,4 months ago,"This place was a pretty good place before Covid. They claim to have hiked up their prices to maintain the quality and keep staff. However, portions have gotten smaller, and prices have almost doubled for some items. There’s no way a pizza with a single topping should be over $20. If you don’t think that is bad then you’ll be shocked to see that chicken tenders and some fries will cost you over $20. If you are trying to find a place that will not overcharge, you do not choose Misenos. There’s no reason for them to have increased the prices so drastically and all of their food.This place was a pretty good place before Covid. They claim to have hiked up their prices to maintain the quality and keep staff. However, portions have gotten smaller, and prices have almost doubled for some items. There’s no way a pizza …More",0,0,1,post
MISENO'S RISTRO PUB,Phil Johns,5.0,3 months ago,"Mesino's has excellent pizza. Also, although I'm not a big fan of stromboli, their veggie boli is the best ever! They also have beer on tap. Nice!",0,0,1,post
MISENO'S RISTRO PUB,Wayne Love,5.0,6 months ago,"Great food and great service. Shout out to the staff, they were exceptional. I'll definitely go back when I'm in town again!",0,0,1,post
MISENO'S RISTRO PUB,Abbey Kutchen,5.0,a month ago,Love their pizza and salads! Awesome customer service.,0,0,1,post
MISENO'S RISTRO PUB,Matt Berrier,5.0,3 months ago,"The bambino pizza was excellent and the shrimp appetizer was good. Quick service, fair prices.",0,0,1,post
MISENO'S RISTRO PUB,Lewis Hill,5.0,7 months ago,"Good variety of food, meaning not just pizza and subs.  Waitresses were phenomenal.  Food, delicious.  Prices lean towards the high side but still reasonable.  Would definitely go back.",0,0,1,post
